Presentacion ml,Fecha,Hora,Tiempo 0,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Temperatura Zona 1,Temperatura Zona 2,Temperatura Zona 3,Temperatura Zona 4,Temperatura Zona 5,Temperatura Zona 6,Temperatura Zona 7,Maquina,Produccion Aceptada,Botella Defectuosa,Produccion Total,Preforma,Turno,Numero de bolsas,Numero de lote,Empleado,Color,Supervisor,Reviso,Observaciones,Goal de piezas,Goal de bolsas,Goal Total
500,07/04/2021,15:00,1.00,1.40,1.70,1.80,1.80,0.00,366.00,357.00,374.00,0.00,0.00,0.00,1.00,6075.00,343.00,6418.00,20.00,1.00,27.00,B210407-097,Gerardo,Cristal,Guiliano,Polo,"Salsera, 306 segunda, 27 desperdicio, 81 precalentado, 2 calentada",NONE,NONE,NONE
500,07/04/2021,16:00,1.00,1.40,1.70,1.80,1.80,0.00,366.00,357.00,374.00,0.00,0.00,0.00,1.00,6075.00,343.00,6418.00,20.00,1.00,27.00,B210407-097,Gerardo,Cristal,Guiliano,Polo,"Salsera, 306 segunda, 27 desperdicio, 81 precalentado, 2 calentada",NONE,NONE,NONE
500,07/04/2021,17:00,1.00,1.40,1.70,1.80,1.80,0.00,366.00,357.00,374.00,0.00,0.00,0.00,1.00,6075.00,343.00,6418.00,20.00,1.00,27.00,B210407-097,Gerardo,Cristal,Guiliano,Polo,"Salsera, 306 segunda, 27 desperdicio, 81 precalentado, 2 calentada",NONE,NONE,NONE
500,06/04/2021,07:00,1.00,1.30,1.50,1.80,1.80,419.00,383.00,385.00,375.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,08:00,1.00,1.30,1.50,1.80,1.80,419.00,383.00,385.00,375.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,09:00,1.00,1.30,1.50,1.80,1.80,419.00,383.00,385.00,375.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,10:00,1.00,1.30,1.50,1.80,1.80,377.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,11:00,1.00,1.30,1.50,1.80,1.80,377.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,12:00,1.00,1.30,1.50,1.80,1.80,373.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,13:00,1.00,1.30,1.50,1.80,1.80,373.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,14:00,1.00,1.30,1.50,1.80,1.80,373.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,15:00,1.00,1.30,1.50,1.80,1.80,373.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,16:00,1.00,1.30,1.50,1.80,1.80,358.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,06/04/2021,17:00,1.00,1.30,1.50,1.80,1.80,358.00,360.00,325.00,372.00,0.00,0.00,0.00,2.00,5850.00,50.00,5900.00,20.60,1.00,26.00,B210406-096,Gerardo,Cristal,Uknown,Polo,50 segunda,NONE,NONE,NONE
500,05/04/2021,07:00,1.00,1.30,1.50,1.80,1.80,390.00,383.00,380.00,348.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,08:00,1.00,1.30,1.50,1.80,1.80,410.00,385.00,373.00,353.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,09:00,1.00,1.30,1.50,1.80,1.80,410.00,385.00,373.00,353.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,10:00,1.00,1.30,1.50,1.80,1.80,400.00,380.00,370.00,350.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,11:00,0.00,0.00,0.00,0.00,0.00,400.00,380.00,370.00,350.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,12:00,0.00,0.00,0.00,0.00,0.00,379.00,364.00,368.00,348.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,13:00,0.00,0.00,0.00,0.00,0.00,379.00,364.00,368.00,348.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,14:00,0.00,0.00,0.00,0.00,0.00,374.00,364.00,368.00,348.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,15:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2475.00,182.00,2657.00,20.00,1.00,11.00,B210405-095,Polo,Cristal,Uknown,Uknown,"Maquina 2, Salsera 500 ml",NONE,NONE,NONE
500,05/04/2021,07:00,0.00,0.00,0.00,0.00,0.00,0.00,371.00,358.00,340.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,08:00,0.00,0.00,0.00,0.00,0.00,0.00,371.00,358.00,340.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,09:00,0.00,0.00,0.00,0.00,0.00,0.00,371.00,358.00,340.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,10:00,0.00,0.00,0.00,0.00,0.00,0.00,362.00,350.00,336.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,11:00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,346.00,338.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,12:00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,346.00,338.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,13:00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,346.00,338.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,14:00,0.00,0.00,0.00,0.00,0.00,0.00,349.00,350.00,330.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,15:00,0.00,0.00,0.00,0.00,0.00,0.00,349.00,350.00,330.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,349.00,349.00,349.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
500,05/04/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,349.00,349.00,330.00,0.00,0.00,0.00,1.00,5175.00,346.00,5521.00,20.60,1.00,23.00,B210405-095,"Polo, Bety",Cristal,Guiliano,Polo,"Maquina 1, Salsera 500 ml. Segunda 162, Precalentada 7, Calentada 27, Desperdicio 150",20,NONE,Cristal
1500,31/03/2021,07:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,08:00,1.10,6.20,0.50,5.00,1.30,44.90,23.80,23.90,24.20,25.90,28.50,25.20,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,09:00,1.10,6.20,0.50,5.00,1.30,44.90,23.80,23.90,24.20,25.90,28.50,25.20,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,10:00,1.10,0.00,0.00,0.00,0.00,44.90,23.80,23.90,24.20,25.90,28.50,25.20,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,11:00,1.10,0.00,0.00,0.00,0.00,44.90,23.80,23.90,24.20,25.90,28.50,25.20,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,12:00,1.10,0.00,0.00,0.00,0.00,44.90,23.80,23.90,24.20,0.00,0.00,0.00,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,13:00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,14:00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,15:00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
1500,31/03/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5280.00,120.00,5400.00,35.70,1.00,66.00,B210331-090,Merary,Cristal,Guiliano,"Irma, Oliver","2715 cierre, Maquina 5 Salsera 1.5 lt. Segunda 80, Precalentada 10, Desperdicio 30, Quemada 0",NONE,NONE,Cristal
500,31/03/2021,07:00,1.00,1.30,1.50,1.80,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,08:00,1.00,1.30,1.50,1.80,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,09:00,1.00,1.30,1.50,1.80,1.80,390.00,383.00,380.00,348.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,10:00,1.00,1.30,1.50,1.80,1.80,390.00,383.00,380.00,348.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,11:00,1.00,1.30,1.50,1.80,1.80,390.00,383.00,380.00,348.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,12:00,1.00,1.30,1.50,1.80,1.80,390.00,383.00,380.00,348.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,13:00,1.00,1.30,1.50,1.80,1.80,387.00,383.00,380.00,348.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,14:00,1.00,1.30,1.50,1.80,1.80,387.00,383.00,378.00,348.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,15:00,1.00,1.30,1.50,1.80,1.80,380.00,380.00,378.00,345.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,16:00,1.00,1.30,1.50,1.80,1.80,380.00,380.00,373.00,345.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,31/03/2021,17:00,1.00,1.30,1.50,1.80,1.80,380.00,375.00,373.00,344.00,0.00,0.00,0.00,2.00,3375.00,379.00,3979.00,0.00,1.00,16.00,B210331-090,Rayo,Cristal,Uknown,Evelyn,"Maquina 2, Salsera 500 ml. Segunda 261, Desecho 58, Precalentada 52, Quemada 8",NONE,NONE,NONE
500,30/03/2021,07:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,08:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,09:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,11:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,12:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,13:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,14:00,1.00,1.30,1.60,1.00,1.00,420.00,329.00,413.00,267.20,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,15:00,1.00,1.30,1.60,1.00,1.00,420.00,329.00,413.00,267.20,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,16:00,1.00,1.30,1.60,1.00,1.00,420.00,329.00,413.00,267.20,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,17:00,1.00,1.30,1.60,1.00,1.00,420.00,329.00,413.00,267.20,0.00,0.00,0.00,2.00,1800.00,221.00,2021.00,20.60,1.00,8.00,B210330-089,Rayo,Cristal,Uknown,Rayo,"Se trabajo solo 4 horas por falta de molde.  Maquina 2, Salsera 500 ml. Segunda 135, Precalentada 56, Quemada 8, Desperdicio 22",NONE,NONE,NONE
500,30/03/2021,07:00,1.00,1.00,2.00,2.10,2.10,0.00,367.00,350.00,320.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,08:00,1.00,1.00,2.00,2.10,2.10,0.00,367.00,350.00,320.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,09:00,1.00,1.00,2.00,2.10,2.10,0.00,367.00,350.00,320.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,10:00,1.00,1.00,2.00,2.10,2.10,0.00,370.00,352.00,320.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,11:00,1.00,1.00,2.00,2.10,2.10,0.00,357.00,350.00,319.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,12:00,1.00,1.00,2.00,2.10,2.10,0.00,357.00,350.00,319.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,13:00,1.00,1.00,2.00,2.10,2.10,0.00,334.00,332.00,312.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,14:00,1.00,1.00,2.00,2.10,2.10,0.00,334.00,332.00,312.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
500,30/03/2021,15:00,1.00,1.00,2.00,2.10,2.10,0.00,334.00,332.00,312.00,0.00,0.00,0.00,1.00,5625.00,611.00,6236.00,20.00,1.00,25.00,B210330-089,"Rayo, Gerardo, Polo, Bety",Cristal,Polo,Polo,"Maquina 1, Salsera 500 ml. Segunda 360, Desperdicio 198, Calentada 18, Precalentada 35.",NONE,NONE,NONE
